"","ID","SCREENNAME","TEXT","DATE","DATESTRING","PLACE","CLASSPOL","MODELNEGPOL","MODELPOSPOL","CLASSSENT","MODELNEGSENT","MODELPOSSENT","USERTYPE"
"529","956742745716031493","espiridiaz","@1958Joalre @RicardoAlemanMx Este es el mas honesto y honrado, peje! Con su gran amigo!  Incautos!!","1516940220000","2018-01-25 22:17:00","CDMX","NO_POL","31","0","POS","1","30","local"
"530","953129491756453888","AndresRendonA89","Meade y sus pedradas vs. El Peje y Anayita https://t.co/mnHn0JZkq4","1516078753000","2018-01-15 22:59:13","MEX","POL","4","27","POS","7","24","local"
"531","951169060678635521","TrollBCS","—Amiga, soñé con ya sabes quién... —¡AWW! ¿SOÑASTE CON EL PEJE? https://t.co/vmhSbWFU0F","1515611350000","2018-01-10 13:09:10","BCS","NO_POL","28","3","POS","0","31","local"
"532","948074826811564032","68Miranda_V","#2018MexicoDebeCambiar pero no con las mentiras de los chairos orates y su demagogo peje lagarto.","1514873627000","2018-01-02 00:13:47","JAL","POL","12","19","NEG","31","0","local"
"533","959260341464190976","plexus6","@hdemauleon Lamentable todos los peje zombies alaban todo lo que pejehova santifica","1517540462000","2018-02-01 21:01:02","JAL","POL","1","30","NEG","31","0","local"
"534","966729796326653953","Wolfcar59","@NoticiasVenezue @healthsuplier Así van a perecer todos esos que votarán por el peje","1519321319000","2018-02-22 11:41:59","JAL","POL","0","31","NEG","31","0","visitante"
"535","960627148905095168","MxUlysses","En la tierra del Peje en Tabasco, Mexico https://t.co/av2L3l5qF2","1517866334000","2018-02-05 15:32:14","SON","POL","13","18","POS","15","16","visitante"
"536","965665989378617349","felix737879","@mxrush76 @SinsajoOdi Ni por EL PEJE, NI Meade, ni ANAYA,... Y entonces,? Por quien debemos votar.????","1519067687000","2018-02-19 13:14:47","MOR","NO_POL","30","1","NEG","30","1","local"
"537","959892042011873280","nadiamonterrosa","Hacer enojar a los chairos con publicaciones contra el peje es mi pasatiempo favorito.","1517691071000","2018-02-03 14:51:11","CHIS","POL","15","16","NEG","30","1","local"
"538","951976324469489664","AMALIABERMEAFUE","@elemloe EL PEJE RECOGE BASURA DE TODOS LOS PARTIDOS https://t.co/273tqemi5O","1515803817000","2018-01-12 18:36:57","NL","NO_POL","31","0","POS","0","31","local"
"539","956674349800534016","Potiks1","@chochos Mejor cambiante al peje pollozo frutsitortero, para que sigas malnutriéndote, al cabo está de moda.","1516923913000","2018-01-25 17:45:13","GTO","NO_POL","24","7","POS","1","30","local"
"540","951812910250168320","Un_Tal_Andriu","Seguramente Putin ni sabe quién es el peje <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082> https://t.co/n1PCwUpT0D","1515764856000","2018-01-12 07:47:36","CDMX","NO_POL","22","9","POS","13","18","local"
"541","955172014892830720","soffia_santiago","@warkentin a ella la tengo perfectamente identificada como súper anti peje ... https://t.co/nTpGbSL3au","1516565729000","2018-01-21 14:15:29","CDMX","NO_POL","30","1","POS","0","31","local"
"542","954520371755143170","juanholguinrome","A JJ Rendón lo contrató el peje o el PRIAN estoy confundido https://t.co/sbd8kJX7pJ","1516410365000","2018-01-19 19:06:05","SON","POL","0","31","NEG","31","0","local"
"543","954124412965416961","edo_gtz","@CarlaEUrena @danielsan2004 Y para qué necesita oficinas en Cuba don Peje?","1516315961000","2018-01-18 16:52:41","CHIH","NO_POL","27","4","POS","0","31","local"
"544","949412534632710145","arturogtz","Igual que el criticar al peje te vuelve en automático del PRI https://t.co/XcgTczZ6fj","1515192562000","2018-01-05 16:49:22","AGS","POL","0","31","NEG","31","0","local"
"545","954787966261620736","DanyChia","Ya no es cool fingir que nos cae mal el Peje, tiene ondita el señor...","1516474164000","2018-01-20 12:49:24","GTO","POL","1","30","NEG","31","0","local"
"546","967181225101275137","Irisvgm91","Ojalá tu lucharas x mi como el Peje por la silla presidencial <f0><U+009F><U+0098><U+00A3>","1519428948000","2018-02-23 17:35:48","TAMPS","POL","7","24","NEG","31","0","local"
"547","959283355123462145","salvadorsilvam","@CiroGomezL dice q el peje refuerza con Marcelo Ebrard a su equipo.Eso es refuerzo?","1517545949000","2018-02-01 22:32:29","QRO","NO_POL","19","12","NEG","29","2","local"
"548","965414209545580544","Federic36759059","@lopezdoriga El Mesias los va a regresar para que se hagan cargo de la PEJE-R.","1519007658000","2018-02-18 20:34:18","MEX","NO_POL","27","4","NEG","31","0","local"
"549","967051706264641536","jacg_69","@xeunoticias @YoconYunes @CuitlahuacGJ La misma escuela del Peje, lloran antes que los regañen","1519398068000","2018-02-23 09:01:08","YUC","NO_POL","30","1","NEG","31","0","visitante"
"550","969000378191826945","juanholguinrome","Que espanto, que autoritarismo; y así tener lengua para hablar del peje https://t.co/R9KjE6zBzz","1519862667000","2018-02-28 18:04:27","SON","POL","7","24","NEG","30","1","local"
"551","960700739738918913","JoelgsAlm","El sordo oye lo que le conviene. Me estás leyendo pende ..peje? @lopezobrador_ https://t.co/pNQ8nBhqIS","1517883879000","2018-02-05 20:24:39","CDMX","NO_POL","31","0","NEG","31","0","visitante"
"552","968235473515802624","Alex_ochentero","@NachoRgz @RicardoAnayaC @Rosario_Robles_ No hubiera sido el peje... Porque ya estuviera en todos los canales","1519680300000","2018-02-26 15:25:00","CDMX","NO_POL","30","1","NEG","31","0","local"
"553","963492465629069312","fer_rueda","@jrisco Si le pasara algo así al peje le dirían soy del insen <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>","1518549479000","2018-02-13 13:17:59","CDMX","NO_POL","18","13","POS","0","31","visitante"
"554","965649874665517057","canturrin","Napoleón el waterloo de El Peje, este estiércol no le servirá de Abono..","1519063845000","2018-02-19 12:10:45","MEX","POL","4","27","NEG","23","8","local"
"555","968182558512025602","Bugs_Martinez","Y este es otro más del Peje de su gabinete https://t.co/kaWoh7lAlA","1519667684000","2018-02-26 11:54:44","TAMPS","POL","0","31","POS","14","17","local"
"556","962111303597793280","edo_gtz","@Reforma El que a buen Peje se arrima, se lo lleva la corriente.","1518220184000","2018-02-09 17:49:44","CHIH","NO_POL","29","2","POS","0","31","local"
"557","962272107026681859","Dr_BenitezBello","@lopezobrador_ Increíble  que creas en esa encuesta #PEJE te creía más inteligente.","1518258523000","2018-02-10 04:28:43","SLP","POL","11","20","POS","12","19","local"
"558","961646995462123521","AMALIABERMEAFUE","@victor_becerra @LuzMariaChavez1 @Elpoetacursi66 @JohnMAckerman EL.MEXICO DEL PEJE DA ASCO https://t.co/7LfSd7xlsH","1518109484000","2018-02-08 11:04:44","NL","POL","6","25","POS","2","29","local"
"559","966067531793526785","jimenex2001","@IshmaSol Jajajaja siiii... ya mi Peje anda en modo agarro parejo","1519163422000","2018-02-20 15:50:22","CDMX","NO_POL","29","2","POS","0","31","local"
"560","967289740759322627","Geocentrica","El peje me mata de risa con sus palabras y frases de abuelito.","1519454820000","2018-02-24 00:47:00","CDMX","POL","13","18","POS","0","31","local"
"561","960452093403332608","gerper57","@AristeguiOnline Y tu den al Peje por imbécil, no sabe nada ejemplo el nuevo aeropuerto","1517824598000","2018-02-05 03:56:38","CDMX","POL","0","31","NEG","31","0","local"
"562","965362633183498241","apenakk","@ferbelaunzaran Pero Anaya es hiper mocho, como el peje y Meade, ni a cual irle","1518995361000","2018-02-18 17:09:21","CDMX","NO_POL","24","7","POS","6","25","local"
"563","963257594499354624","JorgeVT00","Uy no. Y eso qye el peje se quiere hacerse de ambos sindicatos. https://t.co/NOxMDTXpsf","1518493481000","2018-02-12 21:44:41","CDMX","POL","14","17","NEG","30","1","visitante"
"564","962501450814427136","torreon","#Editorial El extraño caso de Dr. AMLO y Mr. Peje https://t.co/5pow8pqnag","1518313202000","2018-02-10 19:40:02","COAH","POL","1","30","NEG","31","0","local"
"565","965231455793070081","albersarra","@CarlosLoret hagan lo que hagan seguimos firme con el peje may","1518964086000","2018-02-18 08:28:06","TAB","POL","2","29","NEG","31","0","local"
"566","962481058091450369","loeza_te","@MexMejor @EnriqueOchoaR @PRI_Jalisco_ @micasrey PRIeto morena peje chairo https://t.co/cxaMPqRQHm","1518308340000","2018-02-10 18:19:00","VER","POL","0","31","POS","0","31","local"
"567","956686698297069568","marcosreyesvar1","@lasillarota Morena adquisición pero el idiota peje ya lo santifico que estupidos https://t.co/KXLk1olMfL","1516926857000","2018-01-25 18:34:17","GTO","POL","0","31","NEG","28","3","local"
"568","956653578176745472","DRMARIOJUAREZC","@El_Universal_Mx EL OFENDIDO NO ES EL PEJE SINO TODOS LOS MEXICANOS PREGÚNTELE A ELLOS: LO PERDONAN?","1516918961000","2018-01-25 16:22:41","COAH","POL","0","31","NEG","31","0","visitante"
"569","951715636950065152","ElsaRodrguez10","Aquí renegando del peje y ahora es candidato de morena, <f0><U+009F><U+0099><U+0084><f0><U+009F><U+0099><U+0084> https://t.co/bjghcaepQL","1515741664000","2018-01-12 01:21:04","CDMX","POL","0","31","NEG","29","2","local"
"570","963964602894647298","Jca30095527","@CiroGomezL @lopezobrador_ @INEMexico No te preocupes Peje de todas formas van a perder! AMLO presidente","1518662045000","2018-02-14 20:34:05","CDMX","POL","0","31","NEG","30","1","local"
"571","962085194944561152","JulietaJimz","¿El peor enemigo de AMLO? Pues AMLO.   Dr. AMLO y Mr. Peje.","1518213959000","2018-02-09 16:05:59","JAL","POL","0","31","NEG","31","0","local"
"572","956537138031529985","ajorgecarlos","@CarlosLoret @RoyCampos @AristotelesSD @esquivelgerardo Roy Campos muy pro-peje,Aristóteles muy claro e inteligente","1516891199000","2018-01-25 08:39:59","YUC","POL","7","24","POS","0","31","local"
"573","948956156524933122","arejulioces","@esteban_is El peje es de la mafia en el poder , solo que de bajo perfil","1515083753000","2018-01-04 10:35:53","CHIS","POL","6","25","NEG","18","13","local"
"574","948970711913238529","LCypespartano","@Pajaropolitico Será EQUIPO DE I-N-S-E-G-U-R-I-D-A-D PEJE.","1515087223000","2018-01-04 11:33:43","CHIS","NO_POL","31","0","POS","0","31","local"
"575","965508438628413440","ZuriSM","@DivinoTormento9 Recuerden:  •No corro  •No empujó  •No gritó  •No votó por el Peje   #TenemosSismo","1519030124000","2018-02-19 02:48:44","CDMX","POL","0","31","POS","15","16","visitante"
"576","961376095613390848","fcorodriguez181","Solo al peje se le ocurre que cordine su campaña este par de sujetos. @INJOPORTABLEmx","1518044897000","2018-02-07 17:08:17","CDMX","POL","0","31","NEG","29","2","local"
"577","962409033524113408","ChapoRomo","@ElFinanciero_Mx ¡Imaginen nada más qué mono se vería el Peje travestís con un atuendo así!","1518291168000","2018-02-10 13:32:48","SON","NO_POL","30","1","NEG","17","14","local"
"578","959668508538765312","veloceronte","@ElPi0j0 La cargada no se equivoca. Esta ya la ganó el Peje","1517637776000","2018-02-03 00:02:56","MEX","POL","0","31","NEG","31","0","local"
"579","965580732302286848","edu_hcervantes","Recuerden:   •No corro  •No empujó  •No gritó  •No votó por el Peje","1519047360000","2018-02-19 07:36:00","PUE","POL","0","31","NEG","31","0","local"
"580","965022604326252545","Ildash","@AmyCecy2 @altanerias @Javier_Corral A pero que comentario tan #peje pendejo pues !!","1518914292000","2018-02-17 18:38:12","CDMX","POL","14","17","NEG","31","0","local"
"581","963593992515366914","felix737879","@montecristo2391 @mar1961reyes @alexarellano50 @vanderquim @CiroGomezL @lopezobrador_ Ya acabas te con el PEJE <f0><U+009F><U+0098><U+0082> <f0><U+009F><U+0098><U+0082> <f0><U+009F><U+0098><U+0082> <f0><U+009F><U+0098><U+0082> <f0><U+009F><U+0098><U+0082>","1518573685000","2018-02-13 20:01:25","MOR","NO_POL","31","0","POS","0","31","local"
"582","965716821386014720","felix737879","@mxrush76 @SinsajoOdi La verdad es que según la tendencia del VOTO, va a Ganar el PEJE","1519079807000","2018-02-19 16:36:47","MOR","POL","0","31","NEG","31","0","local"
"583","960943994157977600","potmel321","Porque nunca da el PEJE una opinión sobre esta crisis en Venezuela https://t.co/94z16H56Sl","1517941876000","2018-02-06 12:31:16","MEX","POL","0","31","NEG","31","0","visitante"
"584","964661239359180800","alfredochv","@Lamb_0f_God Y como voy a votar por el peje, entonces es todas menos C?","1518828136000","2018-02-16 18:42:16","CDMX","POL","1","30","NEG","19","12","local"
"585","958342055767371777","JRuizS5","PEJE Zombie en México, ya es plaga. @Trolmalpagado  @carmen_olvera  @VIPeopleClub https://t.co/sVDqLKmrSf","1517321525000","2018-01-30 08:12:05","VER","POL","1","30","POS","1","30","local"
"586","950050200004968448","EuniceArias","¿De qué se tratará la tesis del peje? - ¿si hizo?- https://t.co/rfenVTLcHp","1515344593000","2018-01-07 11:03:13","CDMX","NO_POL","21","10","POS","12","19","visitante"
"587","954005687301898240","edolivmo","@gabrielguerrac @warkentin @jrisco @asilascosasw El Peje tiene ojos de Vodka importado y sabrosón.","1516287655000","2018-01-18 09:00:55","CDMX","NO_POL","31","0","POS","2","29","local"
"588","951262549814718464","gerper57","@AristeguiOnline Y el Peje? Ese no gasta todo se lo regalan verdad?","1515633640000","2018-01-10 19:20:40","CDMX","POL","0","31","NEG","31","0","local"
"589","951680343026950144","Arturo280782","@qtf @JLozanoA @JoseAMeadeK Ah Fernanda a veces pecas de pendeja !! Entonces apoya al loco del peje","1515733249000","2018-01-11 23:00:49","CDMX","NO_POL","31","0","POS","4","27","local"
"590","951984180367446016","Lic_Robledo","@CarlosLoret @aaguirre_g Y Yunes ocupando su tiempo en retar al peje <f0><U+009F><U+00A4><U+00A6><f0><U+009F><U+008F><U+00BB><U+200D><U+2640><U+FE0F>","1515805690000","2018-01-12 19:08:10","CDMX","POL","7","24","POS","12","19","local"
"591","955166755311075328","JoseMXCD","El panismo de abolengo se une al Peje... https://t.co/1Io0QFK4CD","1516564475000","2018-01-21 13:54:35","MOR","POL","0","31","POS","9","22","visitante"
"592","957586568822378496","RAULNUEZTREJO1","La madriza que le dio el Peje en un debate todavia la carga.  https://t.co/m6p0tqdujg","1517141403000","2018-01-28 06:10:03","HGO","POL","1","30","NEG","31","0","local"
"593","955559142172831746","alaurita","O se iría con el Peje, que está de moda. https://t.co/2nWuveSc7l","1516658027000","2018-01-22 15:53:47","CDMX","NO_POL","29","2","NEG","31","0","local"
"594","957819525822668803","GmoLopezdeLaraH","Jajajajaja buenísimo e imperdible para todos los peje zombies https://t.co/xqIDk4RYh5","1517196945000","2018-01-28 21:35:45","DGO","POL","7","24","POS","0","31","local"
"595","953646198623260677","_Balanz","@lopezdoriga Al igual que el peje” están enfermos de poder! Es una persona muy falsa!","1516201946000","2018-01-17 09:12:26","CDMX","NO_POL","23","8","NEG","31","0","local"
"596","963441344604725249","klaudiagiron","Ni al peje se le había ocurrido semejante disparate. https://t.co/2p2CZEjtgY","1518537291000","2018-02-13 09:54:51","SON","NO_POL","30","1","NEG","31","0","local"
"597","966340492240678912","vicjomax",".@LuzMariaChavez1 para que despierten los adoradores del peje! Ni un voto a RATAMLO. https://t.co/mf2rbT7k42","1519228501000","2018-02-21 09:55:01","MOR","POL","0","31","POS","3","28","local"
"598","965399230675406848","Conrariv","@LaCronicaDeHoy Poco a Poco Pero Sin Aflojarle, El Peje Construye Su Propia Mafia Del Poder","1519004087000","2018-02-18 19:34:47","SON","POL","0","31","NEG","31","0","local"
"599","967185465035165696","CZamoraBeyer","Que no la vea peje porque la postula <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082> https://t.co/FyBVRhxXLU","1519429958000","2018-02-23 17:52:38","CDMX","NO_POL","31","0","POS","0","31","local"
"600","964857974891143168","YVONNEDELATORRE","@ANDROMACO64 De verdad que la secta del peje recluta cada loco<f0><U+009F><U+0099><U+0084>","1518875042000","2018-02-17 07:44:02","QROO","NO_POL","30","1","POS","2","29","local"
"601","954789952331698176","PenaSerralde","@MaveCln para mucho seguiras siendo el peje quieras o no quieras. HIJO DE PUTA!","1516474638000","2018-01-20 12:57:18","MEX","POL","3","28","NEG","31","0","local"
"602","954016663510310918","valelm94","Cómo que últimamente el peje ha andado muy chistosito, debería ser comediante<f0><U+009F><U+00A4><U+0094><f0><U+009F><U+0098><U+0092>","1516290272000","2018-01-18 09:44:32","MEX","NO_POL","27","4","NEG","31","0","visitante"
"603","949046631432892417","cuchita62","Por supuesto! Así “funciona la mente” del peje<f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082> https://t.co/xHDhJza8o1","1515105324000","2018-01-04 16:35:24","CDMX","POL","10","21","POS","0","31","local"
"604","962514905713782785","espiridiaz","@amigas_carlitos @UnDesordenado @lopezobrador_ Se lo prestaron al peje para que compre tortas!! Jajajaja","1518316410000","2018-02-10 20:33:30","CDMX","POL","6","25","POS","0","31","local"
"605","962414076172423171","3GsGmoGGlez","Peje, esto es lo que vale la pena defender @lopezobrador_ https://t.co/k5zlvnfcOR","1518292371000","2018-02-10 13:52:51","MICH","NO_POL","19","12","NEG","30","1","local"
"606","961810483010445313","Hugo_Lunaa","@JoseAMeadeK @LuisCardenasMx @lopezobrador_  ahí te hablan señor peje. Hasta ellos saben lo que necesitamos!","1518148463000","2018-02-08 21:54:23","CDMX","POL","2","29","POS","1","30","local"
"607","968980197105008642","jesapi","@AvseFernando @lopezobrador_ Quién no es corrupto? TODOS, incluído el Peje, no hay por quién votar.","1519857856000","2018-02-28 16:44:16","MEX","POL","0","31","NEG","31","0","local"
"608","963389794381389825","iq_rafa","El diario del peje (el sendero es otro). https://t.co/xnXq2ODZnr","1518525000000","2018-02-13 06:30:00","MEX","POL","0","31","POS","14","17","local"
"609","963877408616189953","Lic_Robledo","@jairocalixto @ArexMonster @guillermo_ga Ese globo tiene más tiempo en Milenio, que el peje en campaña <f0><U+009F><U+0099><U+0084>","1518641256000","2018-02-14 14:47:36","CDMX","NO_POL","24","7","POS","0","31","local"
"610","960028964537344000","perromayordf","Quiero saber quién sería la María Magdalena de la serie   Morena y su santidad el peje ?","1517723716000","2018-02-03 23:55:16","MEX","NO_POL","31","0","NEG","31","0","local"
"611","968540982344957953","ElsaRodrguez10","@vampipe Por eso quieren quitar de en medio a Anaya, para tronar al peje","1519753139000","2018-02-27 11:38:59","CDMX","POL","8","23","NEG","31","0","local"
"612","966158912494952448","SARINRUIREZAZUL","@Foro_TV ¿seguridad del peje? ¿Cual? ¿y la marcha de los pirrurris? #SiMeDicenNoVengo","1519185209000","2018-02-20 21:53:29","MEX","POL","15","16","NEG","31","0","local"
"613","962751057771319296","fdorlomeli","@Jan_Herzog @Mzavalagc No como el PEJE ! Ya tu respuesta me dio la razón.. eres #PejeZombie <f0><U+009F><U+0091><U+008A><f0><U+009F><U+008F><U+00BB>","1518372713000","2018-02-11 12:11:53","MEX","NO_POL","30","1","POS","0","31","visitante"
"614","965593225565106178","leobardofelix","@JohnMAckerman @lopezobrador_ Recuerden:   •No corro  •No empujó  •No gritó  •No votó por el Peje   #TenemosSismo  #ConspiraciónDelShock","1519050339000","2018-02-19 08:25:39","SIN","POL","0","31","POS","5","26","local"
"615","953112910351319040","oscarsanmar04","@laodiosas Que vida tan rica andar bebiendo diario ... eso ni Obama... mucho menos el Peje jajajaja","1516074800000","2018-01-15 21:53:20","CDMX","NO_POL","29","2","POS","0","31","local"
"616","950190622375161856","68Miranda_V","@alfonsozarate Y el mas traicionero de todos los priistas:  peje orate.","1515378072000","2018-01-07 20:21:12","JAL","POL","0","31","NEG","30","1","local"
"617","956655427789443072","jjjbarreda","@El_Universal_Mx @RicardoAnayaC Jajajaja,uyyyy si que mello riki ratón y los chuchos vs súper peje,jejeje,","1516919402000","2018-01-25 16:30:02","CDMX","NO_POL","31","0","POS","0","31","local"
"618","953694320149909505","SandraDeGLoera","@Muy_Ignorante @revistaproceso @JohnLo36732656 Creo que el peje hablaba de los otros corruptos, o sea, los narcos <f0><U+009F><U+00A4><U+0094>","1516213419000","2018-01-17 12:23:39","NL","NO_POL","24","7","NEG","31","0","local"
"619","954182254007287808","fmcorona","Se lo olvida lo que dice el peje !! https://t.co/VxRdXyhMdw","1516329751000","2018-01-18 20:42:31","QROO","POL","10","21","POS","0","31","local"
"620","958808170780090377","AMALIABERMEAFUE","Sr Lopez Doriga pregunte de que vive el PEJE y los Pececillos??","1517432656000","2018-01-31 15:04:16","NL","POL","10","21","NEG","31","0","local"
"621","956903834294644736","javomix81","@espnsutcliffe @Aeromexico Otro aeropuerto no es necesario vdd peje? Gorgojo o como te llames @lopezobrador_ ?","1516978627000","2018-01-26 08:57:07","CDMX","NO_POL","28","3","NEG","31","0","visitante"
"622","953064627704868864","gerper57","@AristeguiOnline En el archivo, ahí se quedara como el segundo piso del Peje","1516063288000","2018-01-15 18:41:28","CDMX","POL","6","25","NEG","31","0","local"
"623","951995580175220736","PacoSan1219","@lopezobrador_ Con todo peje, este movimiento no lo para nadie. Más fuertes que nunca.","1515808408000","2018-01-12 19:53:28","JAL","NO_POL","28","3","POS","8","23","local"
"624","958791913477468160","gerper57","@AristeguiOnline @galvanochoa Va a seguir aumentando y si llega el peje la va a duplicar","1517428780000","2018-01-31 13:59:40","CDMX","POL","13","18","POS","0","31","local"
"625","951540520328814598","alfonso_ram","@ALVAROCRUZ29 @isitorres Peje @andresmanuel  como birria con cerveza obscura, eso es de mayor respeto","1515699913000","2018-01-11 13:45:13","TAB","POL","4","27","POS","1","30","local"
"626","957986346282369024","pompiar","@szurita Creí que lo único que te conmovía era El Peje.","1517236718000","2018-01-29 08:38:38","MEX","POL","0","31","NEG","29","2","local"
"627","958903144410419200","KOKKOZAMBRANO","@elmofles_jr @gueronieves Ganando al doble mi Peje, bien abrazado de la chula de la @LillyTellez","1517455299000","2018-01-31 21:21:39","SON","NO_POL","30","1","POS","0","31","local"
"628","955840122251108352","ArturoG86301856","No era presidente del .@AccionNacional con el fraude al Peje querido profesor @HistoriaPedro  ?? https://t.co/PQs0vizhjm","1516725018000","2018-01-23 10:30:18","CDMX","NO_POL","17","14","NEG","16","15","local"
"629","961730644899434497","68Miranda_V","@LaOtra_Opinion @RicardoAlemanMx La morena se volvio PRIeta con lo negro del peje Durazo.","1518129428000","2018-02-08 16:37:08","JAL","NO_POL","22","9","POS","0","31","local"
"630","968544077900742656","edo_gtz","@ContextoDiario Ahí te hablan p. Peje, que si así esta bien la revocación de mandato.","1519753877000","2018-02-27 11:51:17","CHIH","POL","1","30","NEG","31","0","local"
"631","966381701969731585","hmunguiav","Estas son nimiedades, lo que importa es que no gane el Peje. https://t.co/HZal3ODgMF","1519238326000","2018-02-21 12:38:46","Error1","NO_POL","28","3","POS","0","31","local"
"632","962277147615281156","_DonWero_","—Oyej weroj, ¿Creoj ejtariaj mejorj conj yaj jabej quienj? —Jajajaja chinga tu madre peje.","1518259724000","2018-02-10 04:48:44","CDMX","NO_POL","30","1","POS","0","31","local"
"633","966716136275324930","edo_gtz","@pagina_siete Todo bien verdad don Peje, muy contentos con el sistema socialista.","1519318062000","2018-02-22 10:47:42","CHIH","NO_POL","16","15","NEG","26","5","local"
"634","964357923940966401","doctor_tocino","Y luego dicen q  el peje no es un pendejo loco..... https://t.co/G7ebtrn2sY","1518755820000","2018-02-15 22:37:00","GTO","POL","0","31","NEG","31","0","local"
"635","961610351757344769","felix737879","Con profunda consternacion, tengan que aceptar que el #PEJE ya ganó","1518100748000","2018-02-08 08:39:08","MOR","POL","2","29","NEG","25","6","local"
"636","967285961393688576","ElsaRodrguez10","@c4jimenez @OpEsMx @alertasurbanas @JMRivaPalacio @beltrandelrio @Radiohen @warkentin @SERGESEPULVEDA @arnemx @jrisco @WallaceIsabel Un voto menos al peje","1519453919000","2018-02-24 00:31:59","CDMX","POL","5","26","POS","6","25","local"
"637","968698475276779525","pacolora","Como dice el dicho... Ojo por ojo, jejentaycuatro. Atte el peje","1519790688000","2018-02-27 22:04:48","SLP","POL","14","17","POS","0","31","local"
"638","959230763676946432","gerper57","@AristeguiOnline Sigues haciéndole el juego al pele del Peje ya madura charistegui","1517533410000","2018-02-01 19:03:30","CDMX","POL","11","20","NEG","31","0","local"
"639","965764823731638272","badromance_12","Pues perdóname por ser un peje en la vida y las relaciones estables son la presidencia","1519091251000","2018-02-19 19:47:31","GTO","POL","3","28","NEG","28","3","local"
"640","963474026852208640","ArmorSk21","Si quieren un puesto que se vayan al mercado!!  By. Peje","1518545083000","2018-02-13 12:04:43","MEX","POL","4","27","NEG","31","0","local"
"641","950761633181241350","GyvesAlejandro","@rodricesar50 @RicardoAnayaC Y tú mesias el peje usa a todos sus hijos y esposa","1515514212000","2018-01-09 10:10:12","CDMX","POL","10","21","POS","0","31","local"
"642","948256728092758018","tavogonzalez25","@GustavoVela71 Todos usan checate los de peje lagarto trae un verguero de boots","1514916996000","2018-01-02 12:16:36","OAX","NO_POL","27","4","NEG","26","5","local"
"643","958079575094853633","Paxilmorelos","A ver qué dicen de esto quienes apoyan al peje  https://t.co/PMyfJOG9R6","1517258945000","2018-01-29 14:49:05","GTO","POL","1","30","POS","4","27","local"
"644","958198053785174016","VanSinHell","Amigos,  no los quiero preocupar pero el Peje va arriba en las encuestas","1517287193000","2018-01-29 22:39:53","BCS","NO_POL","22","9","POS","1","30","local"
"645","954580642557317120","francisrico580","@ElFinanciero_Mx @lopezobrador_ @aurelionuno Las mentiras del peje .Son de una parsona insegura y prepotente !","1516424735000","2018-01-19 23:05:35","CDMX","NO_POL","16","15","NEG","31","0","local"
"646","958497510623936514","fmcorona","Peje tus propuestas cuales son deja de engañar con tu populismo barato !! https://t.co/XLcFZR4DhT","1517358589000","2018-01-30 18:29:49","QROO","NO_POL","21","10","NEG","28","3","local"
"647","953809729767313413","fmcorona","Que se lo envié a los venezolanos el peje ! https://t.co/tfbLUTf1AM","1516240935000","2018-01-17 20:02:15","QROO","POL","0","31","POS","6","25","local"
"648","950568395006603264","canturrin","@oliysteven @NachoRgz @Aviador75 @MFBeltrones A el Peje ? Se lo merece por el daño hecho a Mexico","1515468140000","2018-01-08 21:22:20","TAMPS","POL","0","31","NEG","26","5","local"
"649","959808674679070720","alexvazquezr","Pregúntale al peje el sabe cuándo irá a recibir indicaciones ahí. https://t.co/piJ6z0qphP","1517671195000","2018-02-03 09:19:55","MEX","POL","0","31","NEG","31","0","local"
"650","963423079060840448","HijueLaChingada","Stop trying to make El Peje happen, is not going to happen.","1518532936000","2018-02-13 08:42:16","NL","POL","1","30","NEG","23","8","local"
"651","960597178455437314","_ZEGFRED","Yo estoy indeciso si por el CAnaya o por el Peje <f0><U+009F><U+0099><U+0084> https://t.co/Ye6hUBsbYG","1517859189000","2018-02-05 13:33:09","CDMX","POL","3","28","POS","0","31","local"
"652","963487448524353536","ggh0794","@RicardoAnayaC Y la identificación oficial apá? Ya ni el peje sale con estas turbo***","1518548283000","2018-02-13 12:58:03","MEX","NO_POL","18","13","NEG","25","6","local"
"653","968820159598166016","Luisturrubiates","Ésto no pasaría con ya sabes quién #AMLO #2018 VOTEN POR ESE PEJE LAGARTO","1519819700000","2018-02-28 06:08:20","TAMPS","POL","0","31","NEG","31","0","local"
"654","962490354346885120","gerper57","@jairocalixto @JoseMeadeK Chairo Calisto eres igual de pendejo que tu amo el peje jajajaja","1518310557000","2018-02-10 18:55:57","CDMX","POL","8","23","POS","0","31","local"
"655","968619064678666246","jfecotam","@ActualidadRT @NicolasMaduro Que mugroso y sinverguenza. Eso quieren para mx? Seguidores del peje????","1519771755000","2018-02-27 16:49:15","TAMPS","POL","13","18","NEG","26","5","local"
"656","960643893032255488","oscarhumb","@fridi90 @licrafatona @Arouet_V @lopezobrador_ Lo malo no es el Peje, si no la corte serenísima","1517870326000","2018-02-05 16:38:46","CDMX","POL","4","27","NEG","26","5","local"
