"","ID","SCREENNAME","TEXT","DATE","DATESTRING","PLACE","CLASSPOL","MODELNEGPOL","MODELPOSPOL","CLASSSENT","MODELNEGSENT","MODELPOSSENT","USERTYPE"
"609","968961875873542147","ENERGIRENOVABL","@alcalorpolitico @AytoXalapa @Hipolito_Rguez @americozuniga Son guarros chairos, muy seguramente de Cdmx @PacoDizfinck","1519853488000","2018-02-28 15:31:28","VER","POL","6","25","POS","1","30","local"
"610","967580122906857473","rg76_guevara","@luikfernan @Milenio @YoconYunes @lopezobrador_ Alguien enseñe a los chairos como se usa Twitter.","1519524052000","2018-02-24 20:00:52","CDMX","NO_POL","31","0","POS","0","31","local"
"611","962008551311880193","zayill","Puse el tweet de AMLO  en facebook pero no pienso discutir con chairos <U+270C><f0><U+009F><U+008F><U+00BB>","1518195686000","2018-02-09 11:01:26","JAL","POL","15","16","POS","0","31","local"
"612","966929659630731264","zolanzky","Cómo se imaginan los chairos que será México si gana AMLO: https://t.co/iPSgqKcNZ8","1519368970000","2018-02-23 00:56:10","CHIH","POL","10","21","POS","0","31","local"
"613","965359856650563584","roortizvela","Quiero ver que dicen ahora mis amigos #chairos https://t.co/8Db2NYbrzJ","1518994700000","2018-02-18 16:58:20","SLP","POL","15","16","POS","0","31","local"
"614","968723442534100992","lespaul_omar","Chairos gracias por existir neta nos alegran la vida JAJAJAJAJAJAJAJ https://t.co/yAKVgKmJ8y","1519796641000","2018-02-27 23:44:01","NL","NO_POL","31","0","POS","0","31","local"
"615","962772928277499904","HectorRufok","¿Qué pedo? Quién le cae a la convención de chairos en la glorieta de Chapu?","1518377928000","2018-02-11 13:38:48","JAL","NO_POL","17","14","NEG","31","0","local"
"616","968852596281790464","edygody5030","@Patriciomonero Esperate  a los putazos patrocinados por tu mesias y sus chairos bravos del sur.....","1519827434000","2018-02-28 08:17:14","JAL","POL","4","27","NEG","29","2","local"
"617","960738042603622400","ricardorubiot","@roxtps @GracielaBaez @vidallerenas @AccionNacional Para que duermas calientito, tu tus amigos los #Chairos https://t.co/Fhmf2pmR4A","1517892773000","2018-02-05 22:52:53","CDMX","POL","14","17","POS","0","31","local"
"618","965703749997092864","PenaSerralde","@muciososap @diario24horas @JoseAMeadeK para que les de diarrea chairos, y viene mas!","1519076690000","2018-02-19 15:44:50","MEX","NO_POL","19","12","NEG","26","5","local"
"619","966738534945185793","Rafflees","Por favor háganlo amigos chairos! Su país de los agradecerá ! https://t.co/aTxlYq1RQn","1519323402000","2018-02-22 12:16:42","CDMX","POL","3","28","POS","0","31","local"
"620","968628086739783680","KenyBernot","@struttermx También bien, mientras no nos hagamos chairos, todo está bien!!!","1519773906000","2018-02-27 17:25:06","MEX","NO_POL","21","10","POS","1","30","local"
"621","961758562283212801","Prof_RWarnholtz","Y el #PAN en #PRIAN; entonces hay dos de uno, #PRIAN y #PRIeta, manipulando a #Independientes indirectamente y en oscuro directamente.","1518136084000","2018-02-08 18:28:04","MEX","POL","0","31","POS","1","30","visitante"
"622","963428771993808898","hamnande","@JoseAMeadeK Me dejaron esta revista los hermanos del PRIAN, dice que todo es por la gracia de dios que no culpemos al PRIAN https://t.co/Di3Dieksru","1518534293000","2018-02-13 09:04:53","JAL","POL","0","31","NEG","31","0","local"
"623","963751677558960128","luis_rams","Que pejezombis tan culeeeeerooooossss  Se rompian las prendas por protestar contra Carmen Salinas por ser diputada  pluronominal !!! y hoy no dicen nada por las succionadas de amloco y @SergioMayerb  el Cuau...y demás PRIetos, no cabe duda q el pejezombi es un animal manipulado https://t.co/VTrrrMGQGV","1518611280000","2018-02-14 06:28:00","MEX","POL","9","22","NEG","31","0","local"
"624","965167268316327938","elmonsibais","A ver @ferbelaunzaran qué dices de esto no es ningún chairo ni pejezombi, ni seguidor de ya sabes quien, ese el que va adelante en todas las encuestas publicadas en todos los medios, ya son 2 voces dentro del pan vs tu líder de tramposo no lo bajaron https://t.co/8e79U14msq","1518948783000","2018-02-18 04:13:03","CDMX","NO_POL","21","10","NEG","16","15","local"
"625","962760713579085824","SergioRocha70","@EnriqueKrauze PRIetos está bien dicho, no es un insulto .. Es una definición para los insufribles chairos.. Prietos si podría ser ofensivo .. Pero no se han gueyes sabemos que lo dijo con la primera intención, chairos PRIetos mariquitas","1518375016000","2018-02-11 12:50:16","CDMX","POL","2","29","POS","0","31","local"
"626","962058156342833154","L_orv","@emarthaaide @adiazpi Que es un pejezombi? Como mexicano lo unico que seria estupido seria votar por el pri CORRUPTO. Yo no creo que personas que quieren un cambio sea un zombi. Los unicos zombis serian traga tortas que solo apoyan al pri por estupidos.","1518207513000","2018-02-09 14:18:33","JAL","POL","0","31","NEG","31","0","local"
"627","954459491126292480","obdumelovaz","@roxtps @luisghernan @JLozanoA @RicardoAnayaC @alelagunes @aurelionuno @rgilzuarth @ErnestoCordero @JLavalleMaury @marianabenitezt @AnaLiliaHerrera @EnriqueOchoaR @JoseAMeadeK el pejezombi no quiere a la gente el se quiere a el nada mas ignorantes los que le siguen, pero alla su suerte de ustedes los que lo siguen cada quien su lucha, saludos","1516395850000","2018-01-19 15:04:10","VER","NO_POL","24","7","NEG","31","0","local"
"628","951620615940788224","Rodrigo66267760","@jmmaganap @rocioss @MEXICOesMORENA @CPJannyBarrera @drfidelmaruri @TelevisaApesta_ @HallerRicardo @CorreoTorreon @Cruzamaranta Estos del #PRIAN Y ASOC. CHAYOTES del #PRIAN y Asoc https://t.co/dVRdaDcTAz","1515719009000","2018-01-11 19:03:29","TAB","POL","0","31","POS","0","31","local"
"629","961256375828525057","ezazueta80","@celidalopezc Me das mucha vergüenza. PRIAN, cuando tú fuiste parte del PRIAN que tanto odias ahora. Que vergüenza ser Celida López","1518016353000","2018-02-07 09:12:33","SON","POL","0","31","NEG","31","0","local"
"630","959498251908014081","MOALAR","Son las de morena; de tamaño de la rayita Ebrard; tomen chairos su nuevo jefe https://t.co/1xcyTChN0J","1517597184000","2018-02-02 12:46:24","VER","POL","4","27","POS","0","31","visitante"
"631","956160745816834048","dramiros","Amo twitter . Yo pongo en mi face que soy 100% anti amlo  y me crucifican <f0><U+009F><U+0098><U+00A3> . Mil chairos","1516801461000","2018-01-24 07:44:21","TAMPS","NO_POL","31","0","POS","0","31","local"
"632","951659330322890758","IvyRStardust","Nada de esto hubiera pasado si no hubiera sido por esos chairos y su estúpido perro!!! https://t.co/lVqEyhS1Hr","1515728239000","2018-01-11 21:37:19","SIN","POL","2","29","NEG","31","0","local"
"633","967442284638646272","DonRoberTJ","@crespi_padilla @VanessaBauche @lopezobrador_ Jajaja pinches chairos, están hablando de otras cosas y a fuerza siguen con se Peje.","1519491189000","2018-02-24 10:53:09","MEX","POL","1","30","POS","13","18","visitante"
"634","961700153722834944","raulconde","Si no importara no estarían ladrando. Ante la falta de respeto que esperaban, porras?. Así los chairos !!! https://t.co/Mrvu0AK0wg","1518122158000","2018-02-08 14:35:58","PUE","NO_POL","28","3","NEG","31","0","local"
"635","957446073844412416","licgeorgecanas","Pinches putitos televisos chairos tigritos no nos marcaron un penal y según son los campeones jajaja seguimos siendo su PAPÁ","1517107907000","2018-01-27 20:51:47","CDMX","NO_POL","29","2","NEG","30","1","local"
"636","955828782283345920","AgattaJunio","A veces creo que piensan que por burlarse de Obrador y los chairos se les aclara la piel.","1516722314000","2018-01-23 09:45:14","HGO","POL","15","16","NEG","21","10","local"
"637","955618859117154304","serchdg","Cuando vas a café El Jarocho en Coyoacán te encuentras a puros chairos. Es como su Starbucks.","1516672265000","2018-01-22 19:51:05","CDMX","NO_POL","25","6","NEG","31","0","local"
"638","948018836812345344","Nohemisha","Qué horror hablar con los chairos... Es como hablar con cristianos, no hay más verdad que la suya.","1514860278000","2018-01-01 20:31:18","SLP","NO_POL","16","15","NEG","31","0","local"
"639","967251434050748416","helloweenmex","@TLAHUAYORK2009 @MOALAR @lopezobrador_ @ferbelaunzaran Así es y para los Chairos como dicen por aquí! https://t.co/GkDRzOZXLr","1519445687000","2018-02-23 22:14:47","CDMX","POL","0","31","POS","0","31","local"
"640","967792842709127169","dsoria","@avestruzeterea @pattybolanos201 Es correcto, es absurda esa comparación. Los chairos de internet y sus valientes hashtags dan tanta gracia <f0><U+009F><U+0098><U+0082>","1519574769000","2018-02-25 10:06:09","YUC","NO_POL","26","5","POS","0","31","local"
"641","965273082989445120","AvrilCastro","Sabes que el antro ya decayó cuando ponen a Molotov para que los chairos como yo nos prendamos.","1518974011000","2018-02-18 11:13:31","COAH","POL","13","18","NEG","26","5","local"
"642","955323819027304449","zayill","Ahora los chairos no se van a quejar deel cuau? Y ua no van a querer meterlo a la cárcel?","1516601922000","2018-01-22 00:18:42","JAL","POL","0","31","NEG","31","0","local"
"643","948050468734980098","mayorga_56","@FelipeCalderon @Reforma Excelente plataforma para beneficio de los mexicanos de buena fe ..(chairos dejen en paz a los mexicanos)","1514867820000","2018-01-01 22:37:00","MEX","POL","0","31","POS","0","31","local"
"644","955939574345355264","GregolJose","@dparamooficial NO PUEDES HABLAR DE LOS CHAIROS SI NO LO HAS VIVIDO A EXCEPCIÓN DE TUS EXAGERADOS TATUAJES","1516748729000","2018-01-23 17:05:29","PUE","POL","10","21","POS","1","30","local"
"645","957352201814532097","JavierCasanovaM","@VILLALVAZO13 @SSP_CDMX A mí también me da gusto, bien por los policías. Así se someten delincuentes y chairos.","1517085526000","2018-01-27 14:38:46","YUC","POL","1","30","NEG","17","14","local"
"646","963522992998436864","el_globetrotter","Pues está en su derecho, Chairos; de que esté apto para gobernar, ya es otra cosa. https://t.co/E18gPKhnEk","1518556757000","2018-02-13 15:19:17","CDMX","POL","0","31","NEG","17","14","local"
"647","968621840330575872","Rodrigo66267760","@JohnMAckerman @victormtoledo @LaJornada @DialogosUNAM #PRIAN y Asoc . Conformando y Armando su #MEGAFRAUDE.. https://t.co/Gp9DHvWOrh","1519772417000","2018-02-27 17:00:17","TAB","POL","3","28","POS","8","23","local"
"648","959423312672804866","tequixquiac","¿#BuenViernes @RicardoAnayaC @AccionNacional ? Son corresponsables de este desastre #PRIAN https://t.co/qt2CHPuMEb","1517579317000","2018-02-02 07:48:37","CDMX","POL","2","29","POS","2","29","local"
"649","962123986992750592","DAVIDSCM","No había oído el spot de Anaya echándole flores a Meade, qué oso! #PRIAN","1518223208000","2018-02-09 18:40:08","PUE","POL","1","30","NEG","31","0","local"
"650","959753526229467136","Rodrigo66267760","@Arturo_Sarukhan Más CLARO.. ? El #PRIAN, Entregandoles a los Extranjeros en CHAROLA.. al Pais https://t.co/xhE9KkXP1e","1517658046000","2018-02-03 05:40:46","TAB","POL","0","31","NEG","30","1","local"
"651","968966742679719936","Rodrigo66267760","@mariocampos @JoseAMeadeK Los #PRIAN y Asoc.. JAMÁS Jugarán LIMPIO.. https://t.co/ahGV1bxjnb","1519854648000","2018-02-28 15:50:48","TAB","POL","4","27","POS","0","31","local"
"652","959258698458701831","mebelalo","@ANDREAJIMENEZD3 @lopezobrador_ No tanto como las del PRIAN ;) https://t.co/0WQAzQAWHB","1517540070000","2018-02-01 20:54:30","COAH","POL","1","30","POS","7","24","local"
"653","951287564954165254","Rodrigo49437297","@TuiteraMx @VicenteFoxQue @CiroGomezL Que el #PRIAN Nos cuente UNA DE VAQUEROS https://t.co/XyPRmd50Ie","1515639604000","2018-01-10 21:00:04","TAB","NO_POL","17","14","POS","1","30","local"
"654","951153987985727488","Nacionalistas01","Son lo mismo y se llama #PRIAN,Representantes de intereses fácticos financieros https://t.co/IyQwDR2qD8","1515607756000","2018-01-10 12:09:16","CDMX","POL","0","31","NEG","31","0","local"
"655","952876473635008512","Rodrigo49437297","@epigmenioibarra Por tanto DESORDE del #MALGOBIERNO del #PRIAN y Asoc. #MiVotoParaAMLO https://t.co/8HWgMhyPRx","1516018429000","2018-01-15 06:13:49","TAB","POL","0","31","NEG","26","5","local"
"656","958188435612884992","aureliovega27","@lopezobrador_ ¡Excelente! México cambiará para bien, el PRIAN pasará a la historia. !Vamos AMLO¡","1517284899000","2018-01-29 22:01:39","COAH","POL","0","31","POS","0","31","local"
"657","952335023532888064","Mundoed67","@jenarovillamil AMLO puede acusar de racismo a los del PRIAN, solo por ser MORENA(O)","1515889337000","2018-01-13 18:22:17","CDMX","POL","0","31","POS","9","22","local"
"658","957798041284726784","Rodrigo66267760","@lopezdoriga Exterminemos a tantas RATAS PANTEONERAS del #PRIAN y Asoc.. https://t.co/QO7SYAnWmD","1517191822000","2018-01-28 20:10:22","TAB","POL","7","24","POS","0","31","local"
"659","947997318787321857","Rodrigo66267760","@Patriciomonero Sigue BROTANDO la PÚS de la CORRUPCIÓN de los yunes.. #PRIAN y Asoc.","1514855148000","2018-01-01 19:05:48","TAB","POL","0","31","NEG","18","13","local"
"660","953834100472852480","fernandeznorona","Pues solo que el engendro del PRIAN @JoseAMeadeK fuera presidente. Eso no sucederá https://t.co/QnFxOee8n1","1516246745000","2018-01-17 21:39:05","CDMX","POL","0","31","NEG","31","0","local"
"661","951623498870468608","Rodrigo66267760","@fernandeznorona @JoseAMeadeK Los MARAGARINFLOS de calderones, Entrando a la contienda Para pedir CONCESIONES al #PRIAN yAsoc","1515719697000","2018-01-11 19:14:57","TAB","POL","0","31","POS","3","28","local"
"662","951148265407483905","gabgo_rglez","@e_consulta @JLozanoA @JoseAMeadeK Por eso les llaman #PRIAN son los mismos.","1515606392000","2018-01-10 11:46:32","GRO","POL","1","30","NEG","31","0","local"
"663","950851923812417536","Rodrigo49437297","@DeniseDresserG Ya NO MAS el CANCER de Mexico.. #PRIAN y Asoc. https://t.co/TzbVhxFNgN","1515535739000","2018-01-09 16:08:59","TAB","POL","0","31","NEG","25","6","local"
"664","952731964246695936","traca63","@molotovmx Ahora al prian ya lo tienen en cada https://t.co/YIHUr0sHnB","1515983975000","2018-01-14 20:39:35","JAL","POL","0","31","NEG","23","8","local"
"665","950074477781618690","Rodrigo49437297","@Porta_Tabasco @FelipeEladioMx @ArturoAbreu @cosapublica Tenia que ser del #PRIAN y Asoc. ó #PRIPANPRDVMC seguro..","1515350381000","2018-01-07 12:39:41","TAB","POL","0","31","NEG","28","3","local"
"666","956376500726624256","jegr_mx","@EnriqueOchoaR @JoseAMeadeK ¿a las familias de los del PRIAN? https://t.co/A6O3lCCl3b","1516852901000","2018-01-24 22:01:41","NL","POL","9","22","NEG","19","12","local"
"667","956174805555871749","cesamo70","Tengo más RTs que @JJRENDON, yo que soy un bruto...  (adiós PRIAN)","1516804813000","2018-01-24 08:40:13","SIN","NO_POL","30","1","NEG","31","0","local"
"668","952341183379988480","Rodrigo66267760","@FelipeCalderon En lo que ha Terminado el #PRIAN.. https://t.co/M9l12T93k0","1515890806000","2018-01-13 18:46:46","TAB","POL","0","31","NEG","23","8","local"
"669","965400297278451712","torreon","#editorial La guerra 'intestina' del PRIAN - (JOSÉ ANTONIO CRESPO) https://t.co/xKfVimhvrd","1519004341000","2018-02-18 19:39:01","COAH","POL","0","31","NEG","28","3","local"
"670","966026871011004416","GregolJose","@Julius_Byron @dparamooficial @EDGARAPONTE @Excelsior @A_Encinas_R AMLO PRESIDENTE.   Aunque uds ya tengan su sueldito del PRIAN","1519153728000","2018-02-20 13:08:48","PUE","POL","0","31","NEG","31","0","local"
"671","953346197866991616","emiliojuarez","@aurelionuno @JoseAMeadeK Nunca más las <f0><U+009F><U+0090><U+0080><f0><U+009F><U+0090><U+0080><f0><U+009F><U+0090><U+0080><f0><U+009F><U+0090><U+0080> del PRIAN @PRI_Nacional y @AccionNacional_ https://t.co/NYJxQj2fPM","1516130420000","2018-01-16 13:20:20","CDMX","POL","1","30","POS","7","24","local"
"672","967878941393457157","Rodrigo66267760","@brozoxmiswebs ...y Sigue BROTANDO Más PUS y CACA del #PRIAN y Asoc.. https://t.co/X4AvOT522U","1519595296000","2018-02-25 15:48:16","TAB","POL","3","28","POS","0","31","local"
"673","953488313654095872","alonsotegui","@DiegoFCevallos Lo bueno es que el jefe Diego es consistente con la mafia PRIAN, hasta morir!","1516164303000","2018-01-16 22:45:03","YUC","POL","4","27","NEG","30","1","local"
"674","959497981216088064","BerdejoA","@Jana_Ortega Ellos representan mas de lo mismo o quieren quebra recordemos la definición de PRIAN ???","1517597119000","2018-02-02 12:45:19","CDMX","NO_POL","24","7","NEG","30","1","local"
"675","952258742015483906","IsaacOrtiz73","A 17.22 la Magna gracias PRIAN (@ Gasolinera Pemex 1541 (Revolución)) https://t.co/RWzDhQ3i6e","1515871150000","2018-01-13 13:19:10","JAL","POL","0","31","NEG","21","10","local"
"676","954847951532253186","Rodrigo66267760","@guruchuirer Ya..!! Dejen las FARSAS los BANDIDOS del #PRIAN y Asoc.. #NiUnVotoAlPRIAN https://t.co/6TQZ7hpCKl","1516488466000","2018-01-20 16:47:46","TAB","POL","0","31","POS","0","31","local"
"677","949149076238422017","vaaljoan100","@revistaproceso Calla pentonto no solo prian puro MORENA AMLO PRESIDENTE DE MÉXICO ENTIENDE","1515129748000","2018-01-04 23:22:28","CDMX","POL","0","31","NEG","31","0","local"
"678","962893657459195904","LenVazquez1","Correcto,es la CONTINUIDAD del régimen mafioso del prian https://t.co/s8tDmcpgtp","1518406712000","2018-02-11 21:38:32","GRO","POL","0","31","POS","1","30","local"
"679","962337406493036545","BerdejoA","Por esto y mas ,ni un voto al PRIAN ,yo soy 132 !!! https://t.co/yCWQo5IiTX","1518274091000","2018-02-10 08:48:11","CDMX","POL","0","31","NEG","28","3","local"
"680","961979198498799616","gcastroibarra","La mejor campañita del PRIAN contra Morena ha sido denostarla llamándola PRI-eta <f0><U+009F><U+00A4><U+00AA><f0><U+009F><U+00A4><U+00AA><f0><U+009F><U+00A4><U+00AA><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>","1518188688000","2018-02-09 09:04:48","CDMX","NO_POL","24","7","POS","0","31","local"
"681","948215332279164930","robertovilchisg","Jajajajajaja sinicos nuestros políticos ojetes con los que contamos en #Mexico!!! #PRIAN https://t.co/0nCLGsI1U3","1514907126000","2018-01-02 09:32:06","MEX","POL","2","29","POS","0","31","local"
"682","958376642761641985","zayill","Pinche prian! Haciendo esquites de morena, con razón sabe culero! Jajajajajajajajajajaajajajajajajajajajajajjajjajajjajjajaja https://t.co/95ejAPBlVd","1517329772000","2018-01-30 10:29:32","JAL","NO_POL","31","0","POS","0","31","local"
"683","951260367149305857","fernandeznorona","Cierto. Pero en cambio, tu candidato el engendro del PRIAN @JoseAMeadeK, está liquidado https://t.co/S6CxhfVBZK","1515633119000","2018-01-10 19:11:59","CDMX","POL","0","31","NEG","31","0","local"
"684","958656913297870849","Rodrigo66267760","@aurelionuno @JoseAMeadeK Ya NO mas RATAS del#PRIAN y Asoc.. https://t.co/sTmLtQnuFS","1517396593000","2018-01-31 05:03:13","TAB","POL","0","31","POS","12","19","local"
"685","949784370818310151","fernandeznorona","El engendro del PRIAN @JoseAMeadeK, miente TODO el tiempo sobre TODOS los temas https://t.co/LIDzcZ1QB5","1515281214000","2018-01-06 17:26:54","CDMX","POL","0","31","POS","0","31","local"
"686","950486733702930432","fernandeznorona","Oye engendro del PRIAN @JoseAMeadeK ¿Cuándo exactamente te diste cuenta que los traicionó Javier Duarte?","1515448671000","2018-01-08 15:57:51","CDMX","POL","0","31","NEG","31","0","local"
"687","952011019467010049","Rodrigo49437297","@AristeguiOnline Otra Mas de la DELINCUENCIA DESORGANIZADA del #PRIAN y Asoc. https://t.co/rag1lyhZ0Q","1515812089000","2018-01-12 20:54:49","TAB","POL","0","31","NEG","31","0","local"
"688","951818650381635586","Rodrigo49437297","@SergioSaldanaZ Una.MAS de MILES del NIDO de RATAS del #PRIAN y Asoc. https://t.co/5GJLNFcMgD","1515766224000","2018-01-12 08:10:24","TAB","POL","2","29","POS","0","31","local"
"689","949457334153175040","_avaladez","Cuando sí es cierto eso del “prian” y de la mafia del poder https://t.co/T9ZWkKQ4oH","1515203243000","2018-01-05 19:47:23","CDMX","POL","0","31","NEG","19","12","local"
"690","961257562195841027","karimperez1969","@RegeneracionMx Mal, mal, mal Nacidos, tenian que ser del Prian, quien mas !!!!","1518016636000","2018-02-07 09:17:16","MEX","NO_POL","16","15","NEG","31","0","local"
"691","962166530610991106","Rodrigo49437297","@IVANGIDI Exterminemos al CANCER Enquistado Para Destruirnos Cada dia por el MALEVOLO #PRIAN https://t.co/LL8KozU7A9","1518233351000","2018-02-09 21:29:11","TAB","POL","11","20","POS","0","31","local"
"692","966094179863588866","luisawelo","@VRubioMarquez @dparamooficial @jrisco @ElFinancieroTv @izzi_mx @totalplaymx @skymexico @marianagc La misma cosa prian","1519169776000","2018-02-20 17:36:16","TAMPS","NO_POL","31","0","NEG","24","7","local"
"693","968957422558642176","EmperatrizIbar1","@gaonauro @AristeguiOnline @sergioaguayo @RicardoAnayaC @lopezobrador_ AMLO es gente decente nada que ver con el PRIAN.","1519852426000","2018-02-28 15:13:46","QROO","POL","0","31","NEG","28","3","visitante"
"694","954520371755143170","juanholguinrome","A JJ Rendón lo contrató el peje o el PRIAN estoy confundido https://t.co/sbd8kJX7pJ","1516410365000","2018-01-19 19:06:05","SON","POL","0","31","NEG","31","0","local"
"695","957286359760359424","patydodo","Y así nos piden el PRIAN que confiemos y votemos por ellos? https://t.co/W2MMyASKEE","1517069828000","2018-01-27 10:17:08","CDMX","POL","0","31","NEG","24","7","local"
"696","968480444642598912","Dandyman5521","@galvanochoa Trata de formar parte del prian y dinero en efectivo,aunque mal habido","1519738706000","2018-02-27 07:38:26","HGO","POL","0","31","NEG","31","0","local"
"697","961550899125669888","Rodrigo66267760","@SanjuanaMtz Siguen los LACAYOS chayoteriles ARRASTRÁNDOSE al MALÉVOLO #PRIAN Y ASOC.. Peña AJENA https://t.co/1QIsbtei2i","1518086573000","2018-02-08 04:42:53","TAB","POL","0","31","NEG","31","0","local"
"698","960288161594204160","karimperez1969","@ArraSanti @brozoxmiswebs Y tus papis del Prian cuantos años llevan con el mismo discurso imbécil !!!","1517785513000","2018-02-04 17:05:13","MEX","POL","11","20","NEG","22","9","local"
"699","967392650348453888","super_ram","@noroestemx pura corrupcion del PRIAN.... hay que cambiar el gobierno de mazatlan por @MorenaMazatlan","1519479355000","2018-02-24 07:35:55","MEX","POL","0","31","NEG","31","0","visitante"
"700","960064610241073153","super_ram","@SinEmbargoMX nada raro EL PRIAN.... UNIDOS OTRA VEZ...... https://t.co/2y5V3HdkJp","1517732214000","2018-02-04 02:16:54","SIN","POL","0","31","NEG","31","0","local"
"701","949099842709618688","SaulGollaz","Un grandísimo pendejo tercermundista cegado por el PRIAN https://t.co/aXj40hGsiX","1515118010000","2018-01-04 20:06:50","JAL","POL","0","31","NEG","31","0","visitante"
"702","959803108007268357","BerdejoA","@EnriqueOchoaR @JoseAMeadeK El PRIAN el enemigo en casa !!! https://t.co/naaEfrl3uU","1517669867000","2018-02-03 08:57:47","CDMX","POL","5","26","POS","0","31","local"
"703","950913535227367426","RicardoMarq01","Y algunos aún niegan la existencia de la red de complicidad llamada PRIAN https://t.co/48FuzAzSx0","1515550428000","2018-01-09 20:13:48","CDMX","NO_POL","22","9","NEG","30","1","local"
"704","948910509012774912","Rodrigo66267760","@guruchuirer HazPatriaEliminaUnPriista #NiUnVotoAlPRI Los SESINOS de la #DEMOCRACIA.. El #PRIAN y Asoc..","1515072869000","2018-01-04 07:34:29","TAB","POL","0","31","POS","0","31","local"
"705","950917061835812864","siddhartharc","El mismo cochino, solo que más revolcado ... #PriAn https://t.co/0ZPtFhG0Jy","1515551269000","2018-01-09 20:27:49","VER","POL","0","31","NEG","31","0","local"
"706","951577596273180672","burbujita46","@revistaproceso Que no ha ocurrido eso ya, sin que gane AMLO, solo con el PRIAN?","1515708753000","2018-01-11 16:12:33","CDMX","POL","2","29","NEG","31","0","local"
"707","951148388778590210","CCesarPaniagua","Otra más de las fechorías del candidato del PRIAN @JoseAMeadeK https://t.co/xOlneWU7oz","1515606422000","2018-01-10 11:47:02","COAH","POL","0","31","NEG","31","0","local"
"708","967965771363098625","luisramoscoron1","@lopezobrador_ Sólo saliendo a votar todos sacaremos al prian del poder","1519615998000","2018-02-25 21:33:18","VER","POL","0","31","NEG","26","5","local"
"709","965283125256388608","GregolJose","@PRI_Nacional @Pepe_Yunes Al PRIAN le vale MA.... el NEPOTISMO EN PUEBLA Y VERACRUZ","1518976405000","2018-02-18 11:53:25","PUE","POL","0","31","NEG","31","0","local"
"710","966533451552735232","rober53salva","@SinEmbargoMX @SCT_mx Puras tranzas de la mafia del prian y todavía no quieren el cambio","1519274506000","2018-02-21 22:41:46","MEX","POL","0","31","NEG","31","0","local"
"711","967587080695111691","Rodrigo66267760","@revistaproceso Ya NO MÁS PARÁSITOS Insaciables del #PRIAN y Asoc https://t.co/ULoZnuOS0i","1519525711000","2018-02-24 20:28:31","TAB","POL","0","31","POS","11","20","local"
"712","962114053224022016","eliasosuna76","Voten por #LopezObrador lo peor ya esta pasando con el PRIAN https://t.co/xMcK2zt3vd","1518220840000","2018-02-09 18:00:40","SON","POL","0","31","NEG","31","0","local"
"713","962901334381944832","Floribri","@jose_anton No me alcanzarían los caracteres del Twitter para decir porqué no votaría por el PRIAN!","1518408542000","2018-02-11 22:09:02","JAL","POL","0","31","NEG","31","0","visitante"
"714","962022059722211329","Moctiii","Son bien chistosas esas cuentas que responden a este tuit con cosas como encuesta libre de chayo, porque evidentemente son chairos seguidos por chairos que votan por el charco mayor. https://t.co/ru1Jun6eR9","1518198907000","2018-02-09 11:55:07","MEX","POL","11","20","NEG","27","4","local"
"715","948750768965865477","Rodrigo49437297","@epigmenioibarra @FelipeCalderon @EPN #PRIAN y Asoc. mas DELINCUENTES que sus SOCIOS.. EL CRIMEN ORGANIZADO..","1515034784000","2018-01-03 20:59:44","TAB","POL","0","31","NEG","29","2","local"
"716","951616120175423488","Rodrigo66267760","@Revolucion3_0 FATAL y CRIMINAL Lo del #PRIAN y Asoc Con su #LeyGolpista https://t.co/mhj6u8BJa8","1515717937000","2018-01-11 18:45:37","TAB","POL","0","31","POS","4","27","local"
"717","958187611696324610","aureliovega27","@lopezobrador_ ¡Excelente! México cambiar para bien, el PRIAN pasará a la historia. !Vamos AMLO¡","1517284703000","2018-01-29 21:58:23","COAH","POL","0","31","POS","0","31","local"
"718","951316915963793409","noesanz","Y luego se enojan si les dices #PRIAN ¡Caray! https://t.co/mfdxhnRQb3","1515646602000","2018-01-10 22:56:42","CHIH","POL","2","29","NEG","31","0","local"
"719","955807521486360577","juanmanuelv","Buenísimo! Entonces, esto demuestra que el PRIAN existe ???? <f0><U+009F><U+0098><U+00B2><f0><U+009F><U+0098><U+00B2><f0><U+009F><U+0098><U+00B2><f0><U+009F><U+0098><U+00B2> *pretends to be shocked* https://t.co/eoLs3SUQub","1516717245000","2018-01-23 08:20:45","QRO","NO_POL","29","2","NEG","31","0","visitante"
"720","950712387006582784","Rodrigo49437297","@revistaproceso Otra PUTREFACCION mas del #PRIAN Miles de CORRUPTELAS y mas IMPUNIDAD https://t.co/mvNqtCXvGk","1515502471000","2018-01-09 06:54:31","TAB","POL","0","31","NEG","31","0","local"
"721","951161679789752321","Chrono_Soad","@chochos Para que vean que #morena es la misma mierda que el Prian","1515609590000","2018-01-10 12:39:50","TAMPS","POL","0","31","NEG","31","0","local"
"722","952604601563406337","Rodrigo66267760","@EPN @DIF_NMX Ya NO Queremos con el #PRIAN y Asoc.. Más Venezuela.. https://t.co/HNRAAbf9KE","1515953610000","2018-01-14 12:13:30","TAB","POL","0","31","NEG","29","2","local"
"723","952253965386661888","fernandeznorona","Será en lo único que te haga caso, engendro del PRIAN https://t.co/HKpRLE7Qtb","1515870012000","2018-01-13 13:00:12","CDMX","POL","0","31","NEG","31","0","local"
